Remittances_In_LineItems::pk_remittances_in_lineitems_ID,Remittances_In_LineItems::fk_remittances_in_ID,Remittances_In_LineItems::remittances_in_lineitems_Beneficiary_ID,Remittances_In_LineItems::remittances_in_lineitems_BeneficiaryName_LU,Remittances_In_LineItems::remittances_in_lineitems_Purpose,Remittances_In_LineItems::remittances_in_lineitems_MYOB_Code,Remittances_In_LineItems::remittances_in_lineitems_Amount,Remittances_In_LineItems::remittances_in_lineitems_TwinningAmount,Remittances_In_LineItems::remittances_in_lineitems_MYOB_AccountType_LU,Remittances_In_LineItems::remittances_in_lineitems_Comments,Remittances_In_LineItems::c_remittances_in_lineitems_Comments_Flag,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Comments,Remittances_In_LineItems::zzz_c_remittances_in_lineitems_Summary_Comments,Remittances_In_LineItems::zzz_c_remittances_in_lineitems_Sum_Comments_Flag,Remittances_In_LineItems::remittances_in_lineitems_Beneficiary Copy,Remittances_In_LineItems::remittances_in_lineitems_State_LU,Remittances_In_LineItems::c_remittances_in_lineitems_concatenated_State_LU_Purpose,Remittances_In_LineItems::remittances_in_lineitems_MYOB_Code_TryThis_LU,Remittances_In_LineItems::c_UI_remittances_in_lineitems_Purpose,Remittances_In_LineItems::remittances_in_lineitems_BeneficiaryCountry_LU,Remittances_In_LineItems::c_remittances_in_lineitems_GetSummaryCountrySubtotal,Remittances_In_LineItems::c_remittances_in_Quarter_Year,Remittances_In_LineItems::----- S T A T E  S U B T O T A L S -----,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_NSW,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_VIC,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_NT,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_TAS,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_WA,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_SA,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_QLD,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_ACT,Remittances_In_LineItems::----- S T A T E  S U M M A R I E S -----,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_NSW,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_VIC,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_NT,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_TAS,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_WA,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_SA,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_QLD,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_ACT,Remittances_In_LineItems::----- P U R P O S E  S U B T O T A L S -----,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Twinning,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Council_to_Council,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Funded_Projects,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Easter_Grants,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Xmas_Grants,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Assist_A_Student,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Disaster_Appeals_Specific,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Council_General,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Other,Remittances_In_LineItems::----- P U R P O S E  S U M M A R I E S -----,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Twinning,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Council_To_Council,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Funded_Projects,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Easter_Grants,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Xmas_Grants,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Assist_A_Student,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Disaster_Appeals_Specific,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Council_General,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Other,Remittances_In_LineItems::-----  S U M M A R Y -----,Remittances_In_LineItems::remittances_in_lineitems_SummarySubtotal,Remittances_In_LineItems::----- B E N E F I C I A R Y  S U B T O T A L S -----,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_India,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Philippines,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Pakistan,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Indonesia,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Thailand,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Fiji,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_Myanmar,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_PNG,Remittances_In_LineItems::c_remittances_in_lineitems_Subtotal_ECI,Remittances_In_LineItems::c_remittances_in_lineitems_Bangladesh,Remittances_In_LineItems::c_remittances_in_lineitems_East_Timor,Remittances_In_LineItems::c_remittances_in_lineitems_Cambodia,Remittances_In_LineItems::c_remittances_in_lineitems_Vanuatu,Remittances_In_LineItems::c_remittances_in_lineitems_Solomon_Islands,Remittances_In_LineItems::c_remittances_in_lineitems_Kiribati,Remittances_In_LineItems::----- B E N E F I C I A R Y  S U M M A R I E  S -----,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_India,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Phillipines,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Pakistan,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Indonesia,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Thailand,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Fiji,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Myanmar,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_PNG,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_ECI,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Bangladesh,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_East_Timor,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Cambodia,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Vanuatu,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Solomon_Islands,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_Kiribati,Remittances_In_LineItems::----- M Y O B  S U M M A R Y -----,Remittances_In_LineItems::c_remittances_in_lineitems_Summary_MYOB_Amount,Remittances_In_LineItems::g_remittances_in_lineitems_TwinningDividend
187,39,15,"Society of St. Vincent de Paul, Superior Council of India",Assist a Student,,4263,,,,,,,,,VIC,VIC:Assist a Student,2-4062 AAS: Assist a Student - VIC,Assist a Student,India,,Q4: 2006,,,4263,,,,,,,,4900,82613,,,,,,,,,,,,,4263,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,4263,,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
188,39,20,"Society of St Vincent de Paul, Superior Council Philippines",Funded Projects,,1780,,,,,,,,,VIC,VIC:Funded Projects,2-4032 FP: Funded Projects - VIC,Funded Projects,Philippines,,Q4: 2006,,,1780,,,,,,,,4900,82613,,,,,,,,,,1780,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,1780,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
189,39,15,"Society of St. Vincent de Paul, Superior Council of India",Christmas Grants,,26067,,,,,,,,,VIC,VIC:Christmas Grants,2-4052 CG: Christmas Grants - VIC,Christmas Grants,India,,Q4: 2006,,,26067,,,,,,,,4900,82613,,,,,,,,,,,,26067,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,26067,,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
190,39,16,Society of St Vincent de Paul,Christmas Grants,,1450,,,,,,,,,VIC,VIC:Christmas Grants,2-4052 CG: Christmas Grants - VIC,Christmas Grants,Indonesia,,Q4: 2006,,,1450,,,,,,,,4900,82613,,,,,,,,,,,,1450,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,1450,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
191,39,20,"Society of St Vincent de Paul, Superior Council Philippines",Christmas Grants,,7507,,,,,,,,,VIC,VIC:Christmas Grants,2-4052 CG: Christmas Grants - VIC,Christmas Grants,Philippines,,Q4: 2006,,,7507,,,,,,,,4900,82613,,,,,,,,,,,,7507,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,7507,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
192,39,18,Superior Council Myanmar,Christmas Grants,,4300,,,,,,,,,VIC,VIC:Christmas Grants,2-4052 CG: Christmas Grants - VIC,Christmas Grants,Myanmar,,Q4: 2006,,,4300,,,,,,,,4900,82613,,,,,,,,,,,,4300,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,,,,4300,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
193,39,19,"Society of St Vincent de Paul, Superior Council Pakiston",Christmas Grants,,1500,,,,,,,,,VIC,VIC:Christmas Grants,2-4052 CG: Christmas Grants - VIC,Christmas Grants,Pakistan,,Q4: 2006,,,1500,,,,,,,,4900,82613,,,,,,,,,,,,1500,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,1500,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
194,39,23,"Society of St Vincent de Paul, Thailand",Christmas Grants,,150,,,,,,,,,VIC,VIC:Christmas Grants,2-4052 CG: Christmas Grants - VIC,Christmas Grants,Thailand,,Q4: 2006,,,150,,,,,,,,4900,82613,,,,,,,,,,,,150,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,,150,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
195,39,19,"Society of St Vincent de Paul, Superior Council Pakiston",Christmas Grants,,66,,,,,,,,,VIC,VIC:Christmas Grants,2-4052 CG: Christmas Grants - VIC,Christmas Grants,Pakistan,,Q4: 2006,,,66,,,,,,,,4900,82613,,,,,,,,,,,,66,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,66,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
196,39,18,Superior Council Myanmar,Other,,200,,,,,,,,,VIC,VIC:Other,,Other,Myanmar,,Q4: 2006,,,200,,,,,,,,4900,82613,,,,,,,,,,,,,,,,200,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,,,,200,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
197,39,15,"Society of St. Vincent de Paul, Superior Council of India",Council to Council,,1140,,,,,,,,,VIC,VIC:Council to Council,2-4022 CC: Council to Council - VIC,Council to Council,India,,Q4: 2006,,,1140,,,,,,,,4900,82613,,,,,,,,,1140,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,1140,,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
198,39,18,Superior Council Myanmar,Council to Council,,2190,,,,,,,,,VIC,VIC:Council to Council,2-4022 CC: Council to Council - VIC,Council to Council,Myanmar,,Q4: 2006,,,2190,,,,,,,,4900,82613,,,,,,,,,2190,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,,,,2190,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
199,39,20,"Society of St Vincent de Paul, Superior Council Philippines",Council to Council,,200,,,,,,,,,VIC,VIC:Council to Council,2-4022 CC: Council to Council - VIC,Council to Council,Philippines,,Q4: 2006,,,200,,,,,,,,4900,82613,,,,,,,,,200,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,200,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
200,39,13,St Vincent de Paul Society ECI,Twinning,,60,1,,,,,,,,VIC,VIC:Twinning,2-4012 TW: Twinning VIC,Twinning,ECI,,Q4: 2006,,,60,,,,,,,,4900,82613,,,,,,,,60,,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,,,,,,60,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
209,39,23,"Society of St Vincent de Paul, Thailand",Twinning,,240,4,,,,,,,,VIC,VIC:Twinning,2-4012 TW: Twinning VIC,Twinning,Thailand,,Q4: 2006,,,240,,,,,,,,4900,82613,,,,,,,,240,,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,,240,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
210,39,15,"Society of St. Vincent de Paul, Superior Council of India",Twinning,,18960,316,,,,,,,,VIC,VIC:Twinning,2-4012 TW: Twinning VIC,Twinning,India,,Q4: 2006,,,18960,,,,,,,,4900,82613,,,,,,,,18960,,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,18960,,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
211,39,20,"Society of St Vincent de Paul, Superior Council Philippines",Twinning,,6720,112,,,,,,,,VIC,VIC:Twinning,2-4012 TW: Twinning VIC,Twinning,Philippines,,Q4: 2006,,,6720,,,,,,,,4900,82613,,,,,,,,6720,,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,6720,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
212,39,16,Society of St Vincent de Paul,Twinning,,960,16,,,,,,,,VIC,VIC:Twinning,2-4012 TW: Twinning VIC,Twinning,Indonesia,,Q4: 2006,,,960,,,,,,,,4900,82613,,,,,,,,960,,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,960,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
213,39,18,Superior Council Myanmar,Twinning,,3480,58,,,,,,,,VIC,VIC:Twinning,2-4012 TW: Twinning VIC,Twinning,Myanmar,,Q4: 2006,,,3480,,,,,,,,4900,82613,,,,,,,,3480,,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,,,,3480,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
214,39,19,"Society of St Vincent de Paul, Superior Council Pakiston",Projects,,1380,,,,,,,,,VIC,VIC:Projects,2-6820 PRO: Projects - VIC,Projects,Pakistan,,Q4: 2006,,,1380,,,,,,,,4900,82613,,,,,,,,,,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,1380,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
740,39,15,"India, Society of St. Vincent de Paul, Superior Council",Easter Grants,,1800,,,,,,,,,NSW,NSW:Easter Grants,2-4041 EG: Easter Grants - NSW,Easter Grants,India,,Q4: 2006,,1800,,,,,,,,,4900,82613,,,,,,,,,,,1800,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,1800,,,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
741,39,16,"Indonesia, Society of St Vincent de Paul",Grants,,100,,,,,,,,,NSW,NSW:Grants,2-6910 GR: Grants - NSW,Grants,Indonesia,,Q4: 2006,,100,,,,,,,,,4900,82613,,,,,,,,,,,,,,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,,100,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
742,39,19,"Pakistan, Society of St Vincent de Paul, Superior Council",Assist a Student,,3000,,,,,,,,,NSW,NSW:Assist a Student,2-7010 AAS: Assist a Student - NSW,Assist a Student,Pakistan,,Q4: 2006,,3000,,,,,,,,,4900,82613,,,,,,,,,,,,,3000,,,,,30420,3530,1780,1800,41040,7263,,,200,,87513,,,,3000,,,,,,,,,,,,,,52230,16207,5946,2510,390,,10170,,60,,,,,,,,87513,80
201,40,15,"Society of St. Vincent de Paul, Superior Council of India",Twinning,,1380,23,,,,1,1,1 Comments,,TAS,TAS:Twinning,2-4016 TW: Twinning TAS,Twinning,India,,Q4: 2006,,,,,1380,,,,,,,,,3995,,,,,,1380,,,,,,,,,,2520,150,1200,,125,,,,,,3995,,1380,,,,,,,,,,,,,,,,1455,300,1440,675,125,,,,,,,,,,,,3995,80
202,40,15,"Society of St. Vincent de Paul, Superior Council of India",Council to Council,,75,,,,,1,1,1 Comments,,TAS,TAS:Council to Council,2-4026 CC: Council to Council - TAS,Council to Council,India,,Q4: 2006,,,,,75,,,,,,,,,3995,,,,,,,75,,,,,,,,,2520,150,1200,,125,,,,,,3995,,75,,,,,,,,,,,,,,,,1455,300,1440,675,125,,,,,,,,,,,,3995,80
203,40,16,Society of St Vincent de Paul,Twinning,,600,10,,,,1,1,1 Comments,,TAS,TAS:Twinning,2-4016 TW: Twinning TAS,Twinning,Indonesia,,Q4: 2006,,,,,600,,,,,,,,,3995,,,,,,600,,,,,,,,,,2520,150,1200,,125,,,,,,3995,,,,,600,,,,,,,,,,,,,1455,300,1440,675,125,,,,,,,,,,,,3995,80
204,40,16,Society of St Vincent de Paul,Council to Council,,75,,,,,1,1,1 Comments,,TAS,TAS:Council to Council,2-4026 CC: Council to Council - TAS,Council to Council,Indonesia,,Q4: 2006,,,,,75,,,,,,,,,3995,,,,,,,75,,,,,,,,,2520,150,1200,,125,,,,,,3995,,,,,75,,,,,,,,,,,,,1455,300,1440,675,125,,,,,,,,,,,,3995,80
205,40,19,"Society of St Vincent de Paul, Superior Council Pakiston",Twinning,,240,4,,,,1,1,1 Comments,,TAS,TAS:Twinning,2-4016 TW: Twinning TAS,Twinning,Pakistan,,Q4: 2006,,,,,240,,,,,,,,,3995,,,,,,240,,,,,,,,,,2520,150,1200,,125,,,,,,3995,,,,240,,,,,,,,,,,,,,1455,300,1440,675,125,,,,,,,,,,,,3995,80
206,40,20,"Society of St Vincent de Paul, Superior Council Philippines",Twinning,,300,5,,,,1,1,1 Comments,,TAS,TAS:Twinning,2-4016 TW: Twinning TAS,Twinning,Philippines,,Q4: 2006,,,,,300,,,,,,,,,3995,,,,,,300,,,,,,,,,,2520,150,1200,,125,,,,,,3995,,,300,,,,,,,,,,,,,,,1455,300,1440,675,125,,,,,,,,,,,,3995,80
207,40,23,"Society of St Vincent de Paul, Thailand",Christmas Grants,,125,,,,,1,1,1 Comments,,TAS,TAS:Christmas Grants,2-4056 CG: Christmas Grants - TAS,Christmas Grants,Thailand,,Q4: 2006,,,,,125,,,,,,,,,3995,,,,,,,,,,125,,,,,,2520,150,1200,,125,,,,,,3995,,,,,,125,,,,,,,,,,,,1455,300,1440,675,125,,,,,,,,,,,,3995,80
208,40,19,"Society of St Vincent de Paul, Superior Council Pakiston",Funded Projects,,1200,,,Literacy Project,1,1,1,1 Comments,,TAS,TAS:Funded Projects,2-4036 FP: Funded Projects - TAS,Funded Projects,Pakistan,,Q4: 2006,,,,,1200,,,,,,,,,3995,,,,,,,,1200,,,,,,,,2520,150,1200,,125,,,,,,3995,,,,1200,,,,,,,,,,,,,,1455,300,1440,675,125,,,,,,,,,,,,3995,80
216,41,16,Society of St Vincent de Paul,Twinning,,600,10,,,,,,,,NT,NT:Twinning,2-4017 TW: Twinning NT,Twinning,Indonesia,,Q4: 2006,,,,600,,,,,,,,,850,,,,,,,600,,,,,,,,,,600,250,,,,,,,,,850,,,,,600,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,850,80
217,41,16,Society of St Vincent de Paul,Council to Council,,250,,,,,,,,,NT,NT:Council to Council,2-4027 CC: Council to Council - NT,Council to Council,Indonesia,,Q4: 2006,,,,250,,,,,,,,,850,,,,,,,,250,,,,,,,,,600,250,,,,,,,,,850,,,,,250,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,850,80
268,42,21,SVDP PNG,Funded Projects,,4000,,,,,,,,,QLD,QLD:Funded Projects,2-4033 FP: Funded Projects - QLD,Funded Projects,PNG,,Q4: 2006,,,,,,,,4000,,,,,,,,,29140,,,,,4000,,,,,,,,20640,,4000,,,4500,,,,,29140,,,,,,,,,4000,,,,,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
269,42,15,"Society of St. Vincent de Paul, Superior Council of India",Twinning,,15000,250,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,India,,Q4: 2006,,,,,,,,15000,,,,,,,,,29140,,,15000,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,15000,,,,,,,,,,,,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
270,42,19,"Pakistan, Society of St Vincent de Paul, Superior Council",Assist a Student,,4500,,,,,,,,,QLD,QLD:Assist a Student,2-4063 AAS: Assist a Student - QLD,Assist a Student,Pakistan,,Q4: 2006,,,,,,,,4500,,,,,,,,,29140,,,,,,,,4500,,,,,20640,,4000,,,4500,,,,,29140,,,,4500,,,,,,,,,,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
271,42,23,"Society of St Vincent de Paul, Thailand",Twinning,,180,3,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,Thailand,,Q4: 2006,,,,,,,,180,,,,,,,,,29140,,,180,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,,,,,180,,,,,,,,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
272,42,21,SVDP PNG,Twinning,,540,9,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,PNG,,Q4: 2006,,,,,,,,540,,,,,,,,,29140,,,540,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,,,,,,,,540,,,,,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
273,42,26,SVDP Bangladesh,Twinning,,960,16,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,Bangladesh,,Q4: 2006,,,,,,,,960,,,,,,,,,29140,,,960,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,,,,,,,,,,960,,,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
274,42,27,SVDP Cambodia,Twinning,,60,1,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,Cambodia,,Q4: 2006,,,,,,,,60,,,,,,,,,29140,,,60,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,,,,,,,,,,,,60,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
275,42,24,"Society of St Vincent de Paul, Vanuatu",Twinning,,540,9,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,Vanuatu,,Q4: 2006,,,,,,,,540,,,,,,,,,29140,,,540,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,,,,,,,,,,,,,540,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
276,42,17,Society of Saint Vincent De Paul Kiribati,Twinning,,60,1,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,Kiribati,,Q4: 2006,,,,,,,,60,,,,,,,,,29140,,,60,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,,,,,,,,,,,,,,,60,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
277,42,20,"Society of St Vincent de Paul, Superior Council Philippines",Twinning,,2160,36,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,Philippines,,Q4: 2006,,,,,,,,2160,,,,,,,,,29140,,,2160,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,,2160,,,,,,,,,,,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
278,42,16,Society of St Vincent de Paul,Twinning,,1140,19,,,,,,,,QLD,QLD:Twinning,2-4013 TW: Twinning QLD,Twinning,Indonesia,,Q4: 2006,,,,,,,,1140,,,,,,,,,29140,,,1140,,,,,,,,,,20640,,4000,,,4500,,,,,29140,,,,,1140,,,,,,,,,,,,,15000,2160,4500,1140,180,,,4540,,960,,60,540,,60,,29140,80
229,43,14,"St Vincent de Paul Society, Fiji",Christmas Grants,,940,,,,,,,,,NSW,NSW:Christmas Grants,2-4051 CG: Christmas Grants - NSW,Christmas Grants,Fiji,,Q4: 2006,,940,,,,,,,,,91640,,,,,,,,,,,,,940,,,,,,62940,5840,7060,,15800,,,,,,91640,,,,,,,940,,,,,,,,,,,50950,3310,7540,17240,10580,2020,,,,,,,,,,,91640,80
230,43,15,"Society of St. Vincent de Paul, Superior Council of India",Christmas Grants,,7710,,,,,,,,,NSW,NSW:Christmas Grants,2-4051 CG: Christmas Grants - NSW,Christmas Grants,India,,Q4: 2006,,7710,,,,,,,,,91640,,,,,,,,,,,,,7710,,,,,,62940,5840,7060,,15800,,,,,,91640,,7710,,,,,,,,,,,,,,,,50950,3310,7540,17240,10580,2020,,,,,,,,,,,91640,80
231,43,16,Society of St Vincent de Paul,Christmas Grants,,2750,,,,,,,,,NSW,NSW:Christmas Grants,2-4051 CG: Christmas Grants - NSW,Christmas Grants,Indonesia,,Q4: 2006,,2750,,,,,,,,,91640,,,,,,,,,,,,,2750,,,,,,62940,5840,7060,,15800,,,,,,91640,,,,,2750,,,,,,,,,,,,,50950,3310,7540,17240,10580,2020,,,,,,,,,,,91640,80
232,43,20,"Society of St Vincent de Paul, Superior Council Philippines",Christmas Grants,,300,,,,,,,,,NSW,NSW:Christmas Grants,2-4051 CG: Christmas Grants - NSW,Christmas Grants,Philippines,,Q4: 2006,,300,,,,,,,,,91640,,,,,,,,,,,,,300,,,,,,62940,5840,7060,,15800,,,,,,91640,,,300,,,,,,,,,,,,,,,50950,3310,7540,17240,10580,2020,,,,,,,,,,,91640,80
233,43,23,"Society of St Vincent de Paul, Thailand",Christmas Grants,,4100,,,,,,,,,NSW,NSW:Christmas Grants,2-4051 CG: Christmas Grants - NSW,Christmas Grants,Thailand,,Q4: 2006,,4100,,,,,,,,,91640,,,,,,,,,,,,,4100,,,,,,62940,5840,7060,,15800,,,,,,91640,,,,,,4100,,,,,,,,,,,,50950,3310,7540,17240,10580,2020,,,,,,,,,,,91640,80
234,43,15,"Society of St. Vincent de Paul, Superior Council of India",Funded Projects,,4480,,,,,,,,,NSW,NSW:Funded Projects,2-4031 FP: Funded Projects - NSW,Funded Projects,India,,Q4: 2006,,4480,,,,,,,,,91640,,,,,,,,,,,4480,,,,,,,,62940,5840,7060,,15800,,,,,,91640,,4480,,,,,,,,,,,,,,,,50950,3310,7540,17240,10580,2020,,,,,,,,,,,91640,80
235,43,23,"Society of St Vincent de Paul, Thailand",Funded Projects,,1980,,,,,,,,,NSW,NSW:Funded Projects,2-4031 FP: Funded Projects - NSW,Funded Projects,Thailand,,Q4: 2006,,1980,,,,,,,,,91640,,,,,,,,,,,1980,,,,,,,,62940,5840,7060,,15800,,,,,,91640,,,,,,1980,,,,,,,,,,,,50950,3310,7540,17240,10580,2020,,,,,,,,,,,91640,80
236,43,20,"Society of St Vincent de Paul, Superior Council Philippines",Funded Projects,,600,,,,,,,,,NSW,NSW:Funded Projects,2-4031 FP: Funded Projects - NSW,Funded Projects,Philippines,,Q4: 2006,,600,,,,,,,,,91640,,,,,,,,,,,600,,,,,,,,62940,5840,7060,,15800,,,,,,91640,,,600,,,,,,,,,,,,,,,50950,3310,7540,17240,10580,2020,,,,,,,,,,,91640,80
